route_id,service_id,trip_id,direction_id,shape_id,wheelchair_accessible
204.3,204.3.877,204.3.2.2.8,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.9,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.10,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.11,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.12,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.13,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.14,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.15,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.16,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.17,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.18,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.19,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.20,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.21,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.22,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.23,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.24,1,204.3.2.2,1
204.3,204.3.877,204.3.2.2.25,1,204.3.2.2,1
204.3,204.3.922,204.3.2.3.0,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.1,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.2,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.3,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.4,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.5,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.6,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.7,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.8,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.9,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.10,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.11,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.12,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.13,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.14,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.15,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.16,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.17,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.18,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.19,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.20,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.21,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.22,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.23,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.24,1,204.3.2.3,1
204.3,204.3.922,204.3.2.3.25,1,204.3.2.3,1
204.3,204.3.1012,204.3.2.4.0,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.1,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.2,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.3,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.4,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.5,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.6,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.7,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.8,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.9,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.10,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.11,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.12,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.13,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.14,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.15,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.16,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.17,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.18,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.19,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.20,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.21,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.22,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.23,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.24,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.25,1,204.3.2.4,1
204.3,204.3.1012,204.3.2.4.26,1,204.3.2.4,1
206.6,206.6.742,206.6.1.1.0,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.1,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.2,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.3,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.4,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.5,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.6,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.7,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.8,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.9,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.10,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.11,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.12,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.13,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.14,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.15,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.16,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.17,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.18,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.19,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.20,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.21,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.22,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.23,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.24,0,206.6.1.1,1
206.6,206.6.742,206.6.1.1.25,0,206.6.1.1,1
206.6,206.6.787,206.6.1.2.1,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.2,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.4,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.6,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.7,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.8,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.9,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.10,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.11,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.12,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.13,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.14,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.15,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.16,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.17,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.18,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.19,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.20,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.21,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.22,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.23,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.24,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.25,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.26,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.27,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.28,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.29,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.30,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.31,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.32,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.33,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.34,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.35,0,206.6.1.2,1
206.6,206.6.787,206.6.1.2.36,0,206.6.1.2,1
206.6,206.6.922,206.6.1.3.0,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.1,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.2,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.3,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.4,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.5,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.6,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.7,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.8,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.9,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.10,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.11,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.12,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.13,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.14,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.15,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.16,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.17,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.18,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.19,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.20,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.21,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.22,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.23,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.24,0,206.6.1.3,1
206.6,206.6.922,206.6.1.3.25,0,206.6.1.3,1
206.6,206.6.787,206.6.2.1.1,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.2,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.3,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.4,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.5,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.6,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.7,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.8,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.9,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.10,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.11,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.12,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.13,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.14,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.15,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.16,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.17,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.18,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.19,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.20,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.21,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.22,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.23,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.24,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.25,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.26,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.27,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.28,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.29,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.30,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.31,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.32,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.33,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.34,1,206.6.2.1,1
206.6,206.6.787,206.6.2.1.35,1,206.6.2.1,1
206.6,206.6.967,206.6.2.2.0,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.1,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.2,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.3,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.4,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.5,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.6,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.7,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.8,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.9,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.10,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.11,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.12,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.13,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.14,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.15,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.16,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.17,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.18,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.19,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.20,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.21,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.22,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.23,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.24,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.25,1,206.6.2.2,1
206.6,206.6.967,206.6.2.2.26,1,206.6.2.2,1
207.2,207.2.787,207.2.1.1.0,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.1,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.2,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.3,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.4,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.5,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.6,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.7,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.8,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.9,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.10,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.11,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.12,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.13,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.14,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.15,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.16,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.17,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.18,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.19,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.20,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.21,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.22,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.23,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.24,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.25,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.26,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.27,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.28,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.29,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.30,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.31,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.32,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.33,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.34,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.35,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.36,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.37,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.38,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.39,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.40,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.41,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.42,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.43,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.44,0,207.2.1.1,1
207.2,207.2.787,207.2.1.1.45,0,207.2.1.1,1
207.2,207.2.1012,207.2.1.2.0,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.1,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.2,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.3,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.4,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.5,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.6,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.7,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.8,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.9,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.10,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.11,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.12,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.13,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.14,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.15,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.16,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.17,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.18,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.19,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.20,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.21,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.22,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.23,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.24,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.25,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.26,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.27,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.28,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.29,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.30,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.31,0,207.2.1.2,1
207.2,207.2.1012,207.2.1.2.32,0,207.2.1.2,1
207.2,207.2.1642,207.2.1.3.0,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.1,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.2,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.3,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.4,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.5,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.6,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.7,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.8,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.9,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.10,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.11,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.12,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.13,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.14,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.15,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.16,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.17,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.18,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.19,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.20,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.21,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.22,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.23,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.24,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.25,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.26,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.27,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.28,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.29,0,207.2.1.3,1
207.2,207.2.1642,207.2.1.3.30,0,207.2.1.3,1
207.2,207.2.787,207.2.2.1.0,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.1,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.2,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.3,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.4,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.5,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.6,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.7,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.8,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.9,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.10,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.11,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.12,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.13,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.14,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.15,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.16,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.17,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.18,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.19,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.20,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.21,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.22,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.23,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.24,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.25,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.26,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.27,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.28,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.29,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.30,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.31,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.32,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.33,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.34,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.35,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.36,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.37,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.38,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.39,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.40,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.41,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.42,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.43,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.44,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.45,1,207.2.2.1,1
207.2,207.2.787,207.2.2.1.46,1,207.2.2.1,1
207.2,207.2.1012,207.2.2.2.0,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.1,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.2,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.3,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.4,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.5,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.6,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.7,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.8,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.9,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.10,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.11,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.12,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.13,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.14,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.15,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.16,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.17,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.18,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.19,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.20,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.21,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.22,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.23,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.24,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.25,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.26,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.27,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.28,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.29,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.30,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.31,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.32,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.33,1,207.2.2.2,1
207.2,207.2.1012,207.2.2.2.34,1,207.2.2.2,1
207.2,207.2.1642,207.2.2.3.0,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.1,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.2,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.3,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.4,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.5,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.6,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.7,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.8,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.9,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.10,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.11,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.12,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.13,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.14,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.15,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.16,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.17,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.18,1,207.2.2.3,1
207.2,207.2.1642,207.2.2.3.19,1,207.2.2.3,1
