route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.55,2.615.3916,2.1016652.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016655.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016657.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016659.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016662.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016664.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016666.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016668.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016670.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016672.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016674.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016676.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016679.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016681.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016683.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016685.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016642.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016644.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016646.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.3916,2.1016648.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079841.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079843.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079845.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079848.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079850.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079852.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079854.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079856.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079858.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079860.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079863.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079865.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079867.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079869.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079871.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079737.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079739.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097289.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097291.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097293.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097295.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097225.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097162.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097164.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097166.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097168.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097170.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097172.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097174.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097176.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097178.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097181.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097183.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097185.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097187.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097189.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097191.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097193.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097195.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097198.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097200.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097202.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097204.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097206.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097208.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097210.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097212.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097214.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097216.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097219.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097221.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097301.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097303.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097305.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097297.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097299.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097227.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097229.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097231.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097235.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097237.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097239.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097241.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097243.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079705.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079707.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079709.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079711.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079713.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079715.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079718.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079720.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079722.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079725.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079727.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079729.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079731.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079733.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079735.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079743.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079745.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079747.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079749.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079751.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079753.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079757.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079759.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079761.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079763.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079765.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079767.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079769.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079771.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079775.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079777.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079779.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079781.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079783.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079785.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079787.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079789.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079791.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079794.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079796.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079798.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079800.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079802.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079804.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079806.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079873.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079875.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079877.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2080,2.1097223.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079808.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079812.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079814.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079816.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079819.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079821.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079823.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079825.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079827.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079829.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079831.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079833.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079835.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079837.0,"Parc de Montjuïc",1,2.615.2,1
2.55,2.615.2079,2.1079839.0,"Parc de Montjuïc",1,2.615.2,1
2.59,2.101.2625,2.1081150.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081152.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081155.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081157.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081159.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081161.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081164.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081181.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081183.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081185.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081187.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081189.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081193.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081195.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081197.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081199.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081237.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081239.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081241.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081243.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081245.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081247.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081250.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081252.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081254.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081256.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081258.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081263.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081265.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081267.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081269.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081271.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081273.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081277.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081201.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081203.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081205.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081209.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081211.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081213.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081166.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081168.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081170.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081172.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081174.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081177.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081179.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081148.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081353.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081355.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081357.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081359.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036602.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036604.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036606.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036610.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036612.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036614.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036616.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036618.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036620.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036625.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036627.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036629.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036631.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036633.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036635.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081279.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081281.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081283.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081285.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081288.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081215.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081217.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081221.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081223.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081225.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081227.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081229.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081231.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081235.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036596.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036598.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036600.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081290.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081292.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081294.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081296.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081298.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081302.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081304.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081306.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081308.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081310.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081312.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081314.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081318.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081320.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081322.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081324.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081326.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081328.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081331.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081333.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081335.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081337.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081339.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081342.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081344.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081347.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081349.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081351.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036694.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036696.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036698.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081363.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081365.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081367.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081369.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081371.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2625,2.1081373.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036641.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036643.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036645.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036647.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036649.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036653.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036655.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036657.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036659.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036661.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036663.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036667.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036669.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036671.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036673.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036675.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036639.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036580.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036582.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036584.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036586.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036588.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036590.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036592.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004806.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004808.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004813.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004815.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004817.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004819.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004821.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004824.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004826.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004783.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004785.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004787.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004789.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004791.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004793.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004795.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004798.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2682,2.1004800.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036700.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036702.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036706.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036708.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036710.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036712.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036714.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036716.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036679.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036681.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036683.0,"Pl. Reina Maria Cristina",0,2.101.1,1
2.59,2.101.2706,2.1036685.0,"Pl. Reina Maria Cristina",0,2.101.1,1
