service_id,date,exception_type
002100,20180615,1
004003,20180615,1
005100,20180615,1
001400,20180616,1
002400,20180616,1
004001,20180616,1
005400,20180616,1
001500,20180617,1
002500,20180617,1
004001,20180617,1
005500,20180617,1
001000,20180618,1
002000,20180618,1
004003,20180618,1
005000,20180618,1
001000,20180619,1
002000,20180619,1
004003,20180619,1
005000,20180619,1
001000,20180620,1
002000,20180620,1
004003,20180620,1
005000,20180620,1
001000,20180621,1
002000,20180621,1
004003,20180621,1
005000,20180621,1
001100,20180622,1
002100,20180622,1
004003,20180622,1
005100,20180622,1
001400,20180623,1
002400,20180623,1
004001,20180623,1
005400,20180623,1
001500,20180624,1
002500,20180624,1
004001,20180624,1
005500,20180624,1
001000,20180625,1
002000,20180625,1
004001,20180625,1
005000,20180625,1
001000,20180626,1
002000,20180626,1
004001,20180626,1
005000,20180626,1
001000,20180627,1
002000,20180627,1
004001,20180627,1
005000,20180627,1
001000,20180628,1
002000,20180628,1
004001,20180628,1
005000,20180628,1
001100,20180629,1
002100,20180629,1
004001,20180629,1
005100,20180629,1
001400,20180630,1
002400,20180630,1
004001,20180630,1
005400,20180630,1
001500,20180701,1
002500,20180701,1
004001,20180701,1
005500,20180701,1
001600,20180702,1
002000,20180702,1
004001,20180702,1
005600,20180702,1
001600,20180703,1
002000,20180703,1
004001,20180703,1
005600,20180703,1
001600,20180704,1
002000,20180704,1
004001,20180704,1
005600,20180704,1
001600,20180705,1
002000,20180705,1
004001,20180705,1
005600,20180705,1
001700,20180706,1
002100,20180706,1
004001,20180706,1
005700,20180706,1
001400,20180707,1
002400,20180707,1
004001,20180707,1
005400,20180707,1
001500,20180708,1
002500,20180708,1
004001,20180708,1
005500,20180708,1
001600,20180709,1
002000,20180709,1
004001,20180709,1
005600,20180709,1
001600,20180710,1
002000,20180710,1
004001,20180710,1
005600,20180710,1
001600,20180711,1
002000,20180711,1
004001,20180711,1
005600,20180711,1
001600,20180712,1
002000,20180712,1
004001,20180712,1
005600,20180712,1
001700,20180713,1
002100,20180713,1
004001,20180713,1
005700,20180713,1
001400,20180714,1
002400,20180714,1
004001,20180714,1
005400,20180714,1
001500,20180715,1
002500,20180715,1
004001,20180715,1
005500,20180715,1
001600,20180716,1
002000,20180716,1
004001,20180716,1
005600,20180716,1
001600,20180717,1
002000,20180717,1
004001,20180717,1
005600,20180717,1
001600,20180718,1
002000,20180718,1
004001,20180718,1
005600,20180718,1
001600,20180719,1
