service_id,date,exception_type
GENERIC_A,20180418,1
GENERIC_A,20180419,1
GENERIC_A,20180420,1
GENERIC_A,20180423,1
GENERIC_A,20180424,1
GENERIC_A,20180425,1
GENERIC_A,20180426,1
GENERIC_A,20180427,1
GENERIC_A,20180430,1
GENERIC_A,20180502,1
GENERIC_A,20180503,1
GENERIC_A,20180504,1
GENERIC_A,20180507,1
GENERIC_A,20180508,1
GENERIC_A,20180509,1
GENERIC_A,20180510,1
GENERIC_A,20180511,1
GENERIC_A,20180514,1
GENERIC_A,20180515,1
GENERIC_A,20180516,1
GENERIC_A,20180517,1
GENERIC_A,20180518,1
GENERIC_A,20180521,1
GENERIC_A,20180522,1
GENERIC_A,20180523,1
GENERIC_A,20180524,1
GENERIC_A,20180525,1
GENERIC_A,20180528,1
GENERIC_A,20180529,1
GENERIC_A,20180530,1
GENERIC_A,20180531,1
GENERIC_A,20180601,1
GENERIC_A,20180604,1
GENERIC_A,20180605,1
GENERIC_A,20180606,1
GENERIC_A,20180607,1
GENERIC_A,20180608,1
GENERIC_A,20180611,1
GENERIC_A,20180612,1
GENERIC_A,20180613,1
GENERIC_A,20180614,1
GENERIC_A,20180615,1
GENERIC_A,20180618,1
GENERIC_A,20180619,1
GENERIC_A,20180620,1
GENERIC_A,20180621,1
GENERIC_A,20180622,1
GENERIC_A,20180625,1
GENERIC_A,20180626,1
GENERIC_A,20180627,1
GENERIC_A,20180628,1
GENERIC_A,20180629,1
GENERIC_A,20180702,1
GENERIC_A,20180703,1
GENERIC_A,20180704,1
GENERIC_A,20180705,1
GENERIC_A,20180706,1
GENERIC_A,20180709,1
GENERIC_A,20180710,1
GENERIC_A,20180711,1
GENERIC_A,20180712,1
GENERIC_A,20180713,1
GENERIC_A,20180716,1
GENERIC_A,20180717,1
GENERIC_A,20180718,1
GENERIC_A,20180719,1
GENERIC_A,20180720,1
GENERIC_A,20180723,1
GENERIC_A,20180724,1
GENERIC_A,20180725,1
GENERIC_A,20180726,1
GENERIC_A,20180727,1
GENERIC_A,20180730,1
GENERIC_A,20180731,1
GENERIC_A,20180801,1
GENERIC_A,20180802,1
GENERIC_A,20180803,1
GENERIC_A,20180806,1
GENERIC_A,20180807,1
GENERIC_A,20180808,1
GENERIC_A,20180809,1
GENERIC_A,20180810,1
GENERIC_A,20180813,1
GENERIC_A,20180814,1
GENERIC_A,20180816,1
GENERIC_A,20180817,1
GENERIC_A,20180820,1
GENERIC_A,20180821,1
GENERIC_A,20180822,1
GENERIC_A,20180823,1
GENERIC_A,20180824,1
GENERIC_A,20180827,1
GENERIC_A,20180828,1
GENERIC_A,20180829,1
GENERIC_A,20180830,1
GENERIC_A,20180831,1
GENERIC_A,20180903,1
GENERIC_A,20180904,1
GENERIC_A,20180905,1
GENERIC_A,20180906,1
GENERIC_A,20180907,1
GENERIC_A,20180910,1
GENERIC_A,20180912,1
GENERIC_A,20180913,1
GENERIC_A,20180914,1
GENERIC_A,20180917,1
GENERIC_A,20180918,1
GENERIC_A,20180919,1
GENERIC_A,20180920,1
GENERIC_A,20180921,1
GENERIC_A,20180924,1
GENERIC_A,20180925,1
GENERIC_A,20180926,1
GENERIC_A,20180927,1
GENERIC_A,20180928,1
GENERIC_A,20181001,1
GENERIC_A,20181002,1
GENERIC_A,20181003,1
GENERIC_A,20181004,1
GENERIC_A,20181005,1
GENERIC_A,20181008,1
GENERIC_A,20181009,1
GENERIC_A,20181010,1
GENERIC_A,20181011,1
GENERIC_A,20181015,1
GENERIC_A,20181016,1
GENERIC_A,20181017,1
GENERIC_A,20181018,1
GENERIC_A,20181019,1
GENERIC_A,20181022,1
GENERIC_A,20181023,1
GENERIC_A,20181024,1
GENERIC_A,20181025,1
GENERIC_A,20181026,1
GENERIC_A,20181029,1
GENERIC_A,20181030,1
GENERIC_A,20181031,1
GENERIC_A,20181102,1
GENERIC_A,20181105,1
GENERIC_A,20181106,1
GENERIC_A,20181107,1
GENERIC_A,20181108,1
GENERIC_A,20181109,1
GENERIC_A,20181112,1
GENERIC_A,20181113,1
GENERIC_A,20181114,1
GENERIC_A,20181115,1
GENERIC_A,20181116,1
GENERIC_A,20181119,1
GENERIC_A,20181120,1
GENERIC_A,20181121,1
GENERIC_A,20181122,1
GENERIC_A,20181123,1
GENERIC_A,20181126,1
GENERIC_A,20181127,1
GENERIC_A,20181128,1
GENERIC_A,20181129,1
GENERIC_A,20181130,1
GENERIC_A,20181203,1
GENERIC_A,20181204,1
GENERIC_A,20181205,1
GENERIC_A,20181207,1
GENERIC_A,20181210,1
GENERIC_A,20181211,1
GENERIC_A,20181212,1
GENERIC_A,20181213,1
GENERIC_A,20181214,1
GENERIC_A,20181217,1
GENERIC_A,20181218,1
GENERIC_A,20181219,1
GENERIC_A,20181220,1
GENERIC_A,20181221,1
GENERIC_A,20181224,1
GENERIC_A,20181227,1
GENERIC_A,20181228,1
GENERIC_A,20181231,1
GENERIC_ABH,20170107,1
GENERIC_ABH,20170114,1
GENERIC_ABH,20170121,1
GENERIC_ABH,20170128,1
GENERIC_ABH,20170204,1
GENERIC_ABH,20170211,1
GENERIC_ABH,20170218,1
GENERIC_ABH,20170225,1
GENERIC_ABH,20170304,1
GENERIC_ABH,20170311,1
GENERIC_ABH,20170318,1
GENERIC_ABH,20170325,1
GENERIC_ABH,20170401,1
GENERIC_ABH,20170408,1
GENERIC_ABH,20170415,1
GENERIC_ABH,20170422,1
GENERIC_ABH,20170429,1
GENERIC_ABH,20170506,1
GENERIC_ABH,20170513,1
GENERIC_ABH,20170520,1
GENERIC_ABH,20170527,1
GENERIC_ABH,20170603,1
GENERIC_ABH,20170610,1
GENERIC_ABH,20170617,1
GENERIC_ABH,20170701,1
GENERIC_ABH,20170708,1
GENERIC_ABH,20170715,1
GENERIC_ABH,20170722,1
GENERIC_ABH,20170729,1
GENERIC_ABH,20170805,1
GENERIC_ABH,20170812,1
GENERIC_ABH,20170819,1
GENERIC_ABH,20170826,1
GENERIC_ABH,20170902,1
GENERIC_ABH,20170909,1
GENERIC_ABH,20170916,1
GENERIC_ABH,20170923,1
GENERIC_ABH,20170930,1
GENERIC_ABH,20171007,1
GENERIC_ABH,20171014,1
GENERIC_ABH,20171021,1
GENERIC_ABH,20171028,1
GENERIC_ABH,20171104,1
GENERIC_ABH,20171111,1
GENERIC_ABH,20171118,1
GENERIC_ABH,20171125,1
GENERIC_ABH,20171202,1
GENERIC_ABH,20171209,1
GENERIC_ABH,20171216,1
GENERIC_ABH,20171223,1
GENERIC_ABH,20171230,1
GENERIC_ABH,20180113,1
GENERIC_ABH,20180120,1
GENERIC_ABH,20180127,1
GENERIC_ABH,20180203,1
GENERIC_ABH,20180210,1
GENERIC_ABH,20180217,1
GENERIC_ABH,20180224,1
GENERIC_ABH,20180303,1
GENERIC_ABH,20180310,1
GENERIC_ABH,20180317,1
GENERIC_ABH,20180324,1
GENERIC_ABH,20180331,1
GENERIC_ABH,20180407,1
GENERIC_ABH,20180414,1
GENERIC_ABH,20180421,1
GENERIC_ABH,20180428,1
GENERIC_ABH,20180505,1
GENERIC_ABH,20180512,1
GENERIC_ABH,20180519,1
GENERIC_ABH,20180526,1
GENERIC_ABH,20180602,1
GENERIC_ABH,20180609,1
GENERIC_ABH,20180616,1
GENERIC_ABH,20180623,1
GENERIC_ABH,20180630,1
GENERIC_ABH,20180707,1
GENERIC_ABH,20180714,1
GENERIC_ABH,20180721,1
GENERIC_ABH,20180728,1
GENERIC_ABH,20180804,1
GENERIC_ABH,20180811,1
GENERIC_ABH,20180818,1
GENERIC_ABH,20180825,1
GENERIC_ABH,20180901,1
GENERIC_ABH,20180908,1
GENERIC_ABH,20180915,1
GENERIC_ABH,20180922,1
GENERIC_ABH,20180929,1
GENERIC_ABH,20181006,1
GENERIC_ABH,20181013,1
GENERIC_ABH,20181020,1
GENERIC_ABH,20181027,1
GENERIC_ABH,20181103,1
GENERIC_ABH,20181110,1
GENERIC_ABH,20181117,1
GENERIC_ABH,20181124,1
GENERIC_ABH,20181201,1
GENERIC_ABH,20181215,1
GENERIC_ABH,20181222,1
GENERIC_ABH,20181229,1
GENERIC_ABK,20170601,1
GENERIC_ABK,20170602,1
GENERIC_ABK,20170605,1
GENERIC_ABK,20170606,1
GENERIC_ABK,20170607,1
GENERIC_ABK,20170608,1
GENERIC_ABK,20170609,1
GENERIC_ABK,20170612,1
GENERIC_ABK,20170613,1
GENERIC_ABK,20170614,1
GENERIC_ABK,20170615,1
GENERIC_ABK,20170616,1
GENERIC_ABK,20170619,1
GENERIC_ABK,20170620,1
GENERIC_ABK,20170621,1
GENERIC_ABK,20170622,1
GENERIC_ABK,20170623,1
GENERIC_ABK,20170626,1
GENERIC_ABK,20170627,1
GENERIC_ABK,20170628,1
GENERIC_ABK,20170629,1
GENERIC_ABK,20170630,1
GENERIC_ABK,20170703,1
GENERIC_ABK,20170704,1
GENERIC_ABK,20170705,1
GENERIC_ABK,20170706,1
GENERIC_ABK,20170707,1
GENERIC_ABK,20170710,1
GENERIC_ABK,20170711,1
GENERIC_ABK,20170712,1
GENERIC_ABK,20170713,1
GENERIC_ABK,20170714,1
GENERIC_ABK,20170717,1
GENERIC_ABK,20170718,1
GENERIC_ABK,20170719,1
GENERIC_ABK,20170720,1
GENERIC_ABK,20170721,1
GENERIC_ABK,20170724,1
GENERIC_ABK,20170725,1
GENERIC_ABK,20170726,1
GENERIC_ABK,20170727,1
GENERIC_ABK,20170728,1
GENERIC_ABK,20170731,1
GENERIC_ABK,20170801,1
GENERIC_ABK,20170802,1
GENERIC_ABK,20170803,1
GENERIC_ABK,20170804,1
GENERIC_ABK,20170807,1
GENERIC_ABK,20170808,1
GENERIC_ABK,20170809,1
GENERIC_ABK,20170810,1
GENERIC_ABK,20170811,1
GENERIC_ABK,20170814,1
GENERIC_ABK,20170816,1
GENERIC_ABK,20170817,1
GENERIC_ABK,20170818,1
GENERIC_ABK,20170821,1
GENERIC_ABK,20170822,1
GENERIC_ABK,20170823,1
GENERIC_ABK,20170824,1
GENERIC_ABK,20170825,1
GENERIC_ABK,20170828,1
GENERIC_ABK,20170829,1
GENERIC_ABK,20170830,1
GENERIC_ABK,20170831,1
GENERIC_ABK,20170901,1
GENERIC_ABK,20170904,1
GENERIC_ABK,20170905,1
GENERIC_ABK,20170906,1
GENERIC_ABK,20170907,1
GENERIC_ABK,20170908,1
GENERIC_ABK,20170912,1
GENERIC_ABK,20170913,1
GENERIC_ABK,20170914,1
GENERIC_ABK,20170915,1
GENERIC_ABK,20170918,1
GENERIC_ABK,20170919,1
GENERIC_ABK,20170920,1
GENERIC_ABK,20170921,1
GENERIC_ABK,20170922,1
GENERIC_ABK,20170925,1
GENERIC_ABK,20180601,1
GENERIC_ABK,20180604,1
GENERIC_ABK,20180605,1
GENERIC_ABK,20180606,1
GENERIC_ABK,20180607,1
GENERIC_ABK,20180608,1
GENERIC_ABK,20180611,1
GENERIC_ABK,20180612,1
GENERIC_ABK,20180613,1
GENERIC_ABK,20180614,1
GENERIC_ABK,20180615,1
GENERIC_ABK,20180618,1
GENERIC_ABK,20180619,1
GENERIC_ABK,20180620,1
GENERIC_ABK,20180621,1
GENERIC_ABK,20180622,1
GENERIC_ABK,20180625,1
GENERIC_ABK,20180626,1
GENERIC_ABK,20180627,1
GENERIC_ABK,20180628,1
GENERIC_ABK,20180629,1
GENERIC_ABK,20180702,1
GENERIC_ABK,20180703,1
GENERIC_ABK,20180704,1
GENERIC_ABK,20180705,1
GENERIC_ABK,20180706,1
GENERIC_ABK,20180709,1
GENERIC_ABK,20180710,1
GENERIC_ABK,20180711,1
GENERIC_ABK,20180712,1
GENERIC_ABK,20180713,1
GENERIC_ABK,20180716,1
GENERIC_ABK,20180717,1
GENERIC_ABK,20180718,1
GENERIC_ABK,20180719,1
GENERIC_ABK,20180720,1
GENERIC_ABK,20180723,1
GENERIC_ABK,20180724,1
GENERIC_ABK,20180725,1
GENERIC_ABK,20180726,1
GENERIC_ABK,20180727,1
GENERIC_ABK,20180730,1
GENERIC_ABK,20180731,1
GENERIC_ABK,20180801,1
GENERIC_ABK,20180802,1
GENERIC_ABK,20180803,1
GENERIC_ABK,20180806,1
GENERIC_ABK,20180807,1
GENERIC_ABK,20180808,1
GENERIC_ABK,20180809,1
GENERIC_ABK,20180810,1
GENERIC_ABK,20180813,1
GENERIC_ABK,20180814,1
GENERIC_ABK,20180816,1
GENERIC_ABK,20180817,1
GENERIC_ABK,20180820,1
GENERIC_ABK,20180821,1
GENERIC_ABK,20180822,1
GENERIC_ABK,20180823,1
GENERIC_ABK,20180824,1
GENERIC_ABK,20180827,1
GENERIC_ABK,20180828,1
GENERIC_ABK,20180829,1
GENERIC_ABK,20180830,1
GENERIC_ABK,20180831,1
GENERIC_ABK,20180903,1
GENERIC_ABK,20180904,1
GENERIC_ABK,20180905,1
GENERIC_ABK,20180906,1
GENERIC_ABK,20180907,1
GENERIC_ABK,20180910,1
GENERIC_ABK,20180912,1
GENERIC_ABK,20180913,1
GENERIC_ABK,20180914,1
GENERIC_ABK,20180917,1
GENERIC_ABK,20180918,1
GENERIC_ABK,20180919,1
GENERIC_ABK,20180920,1
GENERIC_ABK,20180921,1
GENERIC_ABK,20180924,1
GENERIC_ABK,20180925,1
GENERIC_ABM,20170101,1
GENERIC_ABM,20170102,1
GENERIC_ABM,20170103,1
GENERIC_ABM,20170104,1
GENERIC_ABM,20170105,1
GENERIC_ABM,20170106,1
GENERIC_ABM,20170107,1
GENERIC_ABM,20170108,1
GENERIC_ABM,20170109,1
GENERIC_ABM,20170110,1
GENERIC_ABM,20170111,1
GENERIC_ABM,20170112,1
GENERIC_ABM,20170113,1
GENERIC_ABM,20170114,1
GENERIC_ABM,20170115,1
GENERIC_ABM,20170116,1
GENERIC_ABM,20170117,1
GENERIC_ABM,20170118,1
GENERIC_ABM,20170119,1
GENERIC_ABM,20170120,1
GENERIC_ABM,20170121,1
GENERIC_ABM,20170122,1
GENERIC_ABM,20170123,1
GENERIC_ABM,20170124,1
GENERIC_ABM,20170125,1
GENERIC_ABM,20170126,1
GENERIC_ABM,20170127,1
GENERIC_ABM,20170128,1
GENERIC_ABM,20170129,1
GENERIC_ABM,20170130,1
GENERIC_ABM,20170131,1
GENERIC_ABM,20170201,1
GENERIC_ABM,20170202,1
GENERIC_ABM,20170203,1
GENERIC_ABM,20170204,1
GENERIC_ABM,20170205,1
GENERIC_ABM,20170206,1
GENERIC_ABM,20170207,1
GENERIC_ABM,20170208,1
GENERIC_ABM,20170209,1
GENERIC_ABM,20170210,1
GENERIC_ABM,20170211,1
GENERIC_ABM,20170212,1
GENERIC_ABM,20170213,1
GENERIC_ABM,20170214,1
GENERIC_ABM,20170215,1
GENERIC_ABM,20170216,1
GENERIC_ABM,20170217,1
GENERIC_ABM,20170218,1
GENERIC_ABM,20170219,1
GENERIC_ABM,20170220,1
GENERIC_ABM,20170221,1
GENERIC_ABM,20170222,1
GENERIC_ABM,20170223,1
GENERIC_ABM,20170224,1
GENERIC_ABM,20170225,1
GENERIC_ABM,20170226,1
GENERIC_ABM,20170227,1
GENERIC_ABM,20170228,1
GENERIC_ABM,20170301,1
GENERIC_ABM,20170302,1
GENERIC_ABM,20170303,1
GENERIC_ABM,20170304,1
GENERIC_ABM,20170305,1
GENERIC_ABM,20170306,1
GENERIC_ABM,20170307,1
GENERIC_ABM,20170308,1
GENERIC_ABM,20170309,1
GENERIC_ABM,20170310,1
GENERIC_ABM,20170311,1
GENERIC_ABM,20170312,1
GENERIC_ABM,20170313,1
GENERIC_ABM,20170314,1
GENERIC_ABM,20170315,1
GENERIC_ABM,20170316,1
GENERIC_ABM,20170317,1
GENERIC_ABM,20170318,1
GENERIC_ABM,20170319,1
GENERIC_ABM,20170320,1
GENERIC_ABM,20170321,1
GENERIC_ABM,20170322,1
GENERIC_ABM,20170323,1
GENERIC_ABM,20170324,1
GENERIC_ABM,20170325,1
GENERIC_ABM,20170326,1
GENERIC_ABM,20170327,1
GENERIC_ABM,20170328,1
GENERIC_ABM,20170329,1
GENERIC_ABM,20170330,1
GENERIC_ABM,20170331,1
GENERIC_ABM,20170401,1
GENERIC_ABM,20170402,1
GENERIC_ABM,20170403,1
GENERIC_ABM,20170404,1
GENERIC_ABM,20170405,1
GENERIC_ABM,20170406,1
GENERIC_ABM,20170407,1
GENERIC_ABM,20170408,1
GENERIC_ABM,20170409,1
GENERIC_ABM,20170410,1
GENERIC_ABM,20170411,1
GENERIC_ABM,20170412,1
GENERIC_ABM,20170413,1
GENERIC_ABM,20170414,1
GENERIC_ABM,20170415,1
GENERIC_ABM,20170416,1
GENERIC_ABM,20170417,1
GENERIC_ABM,20170418,1
GENERIC_ABM,20170419,1
GENERIC_ABM,20170420,1
GENERIC_ABM,20170421,1
GENERIC_ABM,20170422,1
GENERIC_ABM,20170423,1
GENERIC_ABM,20170424,1
GENERIC_ABM,20170425,1
GENERIC_ABM,20170426,1
GENERIC_ABM,20170427,1
